local_path,obs_key,size,status,message
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\table.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/table.py,40049,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\text.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/text.py,47552,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_log_render.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_log_render.py,3225,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\tree.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/tree.py,9451,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\progress_bar.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/progress_bar.py,8162,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\console.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/console.py,100565,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\syntax.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/syntax.py,35763,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\api.py,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/api.py,6449,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_ratio.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_ratio.py,5471,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\spinner.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/spinner.py,4364,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\jupyter.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/jupyter.py,3252,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\prompt.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/prompt.py,12447,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_null_file.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_null_file.py,1394,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\traceback.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/traceback.py,35170,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_palettes.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_palettes.py,7063,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_extension.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_extension.py,265,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_emoji_replace.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_emoji_replace.py,1064,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_spinners.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_spinners.py,19919,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\scope.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/scope.py,2843,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\progress.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/progress.py,60357,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_wrap.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_wrap.py,3404,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_internal\utils\unpacking.py,test_0312/.venv/Lib/site-packages/pip/_internal/utils/unpacking.py,11926,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_emoji_codes.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_emoji_codes.py,140235,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\platformdirs\windows.py,test_0312/.venv/Lib/site-packages/pip/_vendor/platformdirs/windows.py,10125,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\__main__.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/__main__.py,8477,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_windows.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_windows.py,1925,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\theme.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/theme.py,3771,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\help.py,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/help.py,3813,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_internal\network\utils.py,test_0312/.venv/Lib/site-packages/pip/_internal/network/utils.py,4088,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\packages.py,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/packages.py,1057,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\tomli\_parser.py,test_0312/.venv/Lib/site-packages/pip/_vendor/tomli/_parser.py,25591,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\status_codes.py,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/status_codes.py,4322,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\tomli\__init__.py,test_0312/.venv/Lib/site-packages/pip/_vendor/tomli/__init__.py,314,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\tomli\_re.py,test_0312/.venv/Lib/site-packages/pip/_vendor/tomli/_re.py,3171,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\tomli_w\_writer.py,test_0312/.venv/Lib/site-packages/pip/_vendor/tomli_w/_writer.py,6961,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py,test_0312/.venv/Lib/site-packages/pip/_vendor/pyproject_hooks/_impl.py,14936,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\live.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/live.py,14270,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\tomli_w\__init__.py,test_0312/.venv/Lib/site-packages/pip/_vendor/tomli_w/__init__.py,169,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\compat.py,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/compat.py,1485,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\platformdirs\__init__.py,test_0312/.venv/Lib/site-packages/pip/_vendor/platformdirs/__init__.py,22344,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\tomli\py.typed,test_0312/.venv/Lib/site-packages/pip/_vendor/tomli/py.typed,26,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\truststore\_ssl_constants.py,test_0312/.venv/Lib/site-packages/pip/_vendor/truststore/_ssl_constants.py,1130,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\tomli\_types.py,test_0312/.venv/Lib/site-packages/pip/_vendor/tomli/_types.py,254,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\truststore\__init__.py,test_0312/.venv/Lib/site-packages/pip/_vendor/truststore/__init__.py,1320,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\urllib3\filepost.py,test_0312/.venv/Lib/site-packages/pip/_vendor/urllib3/filepost.py,2440,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\urllib3\connection.py,test_0312/.venv/Lib/site-packages/pip/_vendor/urllib3/connection.py,20314,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\truststore\_macos.py,test_0312/.venv/Lib/site-packages/pip/_vendor/truststore/_macos.py,20503,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\urllib3\connectionpool.py,test_0312/.venv/Lib/site-packages/pip/_vendor/urllib3/connectionpool.py,40408,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\urllib3\fields.py,test_0312/.venv/Lib/site-packages/pip/_vendor/urllib3/fields.py,8579,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\urllib3\exceptions.py,test_0312/.venv/Lib/site-packages/pip/_vendor/urllib3/exceptions.py,8217,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\ansi.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/ansi.py,6921,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\containers.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/containers.py,5502,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\urllib3\_collections.py,test_0312/.venv/Lib/site-packages/pip/_vendor/urllib3/_collections.py,11372,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\color_triplet.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/color_triplet.py,1054,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\urllib3\poolmanager.py,test_0312/.venv/Lib/site-packages/pip/_vendor/urllib3/poolmanager.py,19990,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\truststore\_windows.py,test_0312/.venv/Lib/site-packages/pip/_vendor/truststore/_windows.py,17993,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\urllib3\response.py,test_0312/.venv/Lib/site-packages/pip/_vendor/urllib3/response.py,30641,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\tomli_w\py.typed,test_0312/.venv/Lib/site-packages/pip/_vendor/tomli_w/py.typed,26,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/__pycache__/__init__.cpython-313.pyc,4590,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatters\__pycache__\groff.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/formatters/__pycache__/groff.cpython-313.pyc,7396,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\urllib3\__init__.py,test_0312/.venv/Lib/site-packages/pip/_vendor/urllib3/__init__.py,3333,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\urllib3\_version.py,test_0312/.venv/Lib/site-packages/pip/_vendor/urllib3/_version.py,64,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\protocol.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/protocol.py,1391,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_loop.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_loop.py,1236,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\status.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/status.py,4424,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_fileno.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_fileno.py,799,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\filters\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/filters/__pycache__/__init__.cpython-313.pyc,37903,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatters\__pycache__\other.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/formatters/__pycache__/other.cpython-313.pyc,6891,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatters\__pycache__\rtf.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/formatters/__pycache__/rtf.cpython-313.pyc,13818,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatters\__pycache__\bbcode.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/formatters/__pycache__/bbcode.cpython-313.pyc,4244,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_inspect.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_inspect.py,9655,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatters\__pycache__\img.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/formatters/__pycache__/img.cpython-313.pyc,28486,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatters\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/formatters/__pycache__/__init__.cpython-313.pyc,6874,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_pick.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_pick.py,423,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatters\__pycache__\irc.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/formatters/__pycache__/irc.cpython-313.pyc,6067,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\themes.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/themes.py,102,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatters\__pycache__\svg.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/formatters/__pycache__/svg.cpython-313.pyc,9121,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatters\__pycache__\pangomarkup.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/formatters/__pycache__/pangomarkup.cpython-313.pyc,3004,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatters\__pycache__\terminal.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/formatters/__pycache__/terminal.cpython-313.pyc,5835,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\ambient.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/ambient.cpython-313.pyc,3147,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\ada.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/ada.cpython-313.pyc,5523,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatters\__pycache__\terminal256.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/formatters/__pycache__/terminal256.cpython-313.pyc,15471,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\apl.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/apl.cpython-313.pyc,2539,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\amdgpu.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/amdgpu.cpython-313.pyc,2264,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\agile.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/agile.cpython-313.pyc,1280,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatters\__pycache__\_mapping.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/formatters/__pycache__/_mapping.cpython-313.pyc,4199,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\__pycache__\typing_extensions.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/__pycache__/typing_extensions.cpython-313.pyc,178184,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\arturo.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/arturo.cpython-313.pyc,9687,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_export_format.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_export_format.py,2128,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\formatters\__pycache__\latex.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/formatters/__pycache__/latex.cpython-313.pyc,20319,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_timer.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_timer.py,417,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_windows_renderer.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_windows_renderer.py,2783,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\rule.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/rule.py,4602,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\__init__.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/__init__.py,6090,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\truststore\_api.py,test_0312/.venv/Lib/site-packages/pip/_vendor/truststore/_api.py,11246,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\terminal_theme.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/terminal_theme.py,3370,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\arrow.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/arrow.cpython-313.pyc,3589,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\distlib\scripts.py,test_0312/.venv/Lib/site-packages/pip/_vendor/distlib/scripts.py,18608,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\truststore\_openssl.py,test_0312/.venv/Lib/site-packages/pip/_vendor/truststore/_openssl.py,2324,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\_win32_console.py,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/_win32_console.py,22755,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\truststore\py.typed,test_0312/.venv/Lib/site-packages/pip/_vendor/truststore/py.typed,0,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\boa.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/boa.cpython-313.pyc,3531,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\bdd.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/bdd.cpython-313.pyc,2101,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\bqn.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/bqn.cpython-313.pyc,2569,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\berry.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/berry.cpython-313.pyc,3561,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\asn1.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/asn1.cpython-313.pyc,4483,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\asc.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/asc.cpython-313.pyc,2080,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\automation.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/automation.cpython-313.pyc,18449,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\blueprint.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/blueprint.cpython-313.pyc,5333,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\comal.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/comal.cpython-313.pyc,3218,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\carbon.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/carbon.cpython-313.pyc,3600,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pygments\lexers\__pycache__\clean.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pygments/lexers/__pycache__/clean.cpython-313.pyc,6081,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\urllib3\request.py,test_0312/.venv/Lib/site-packages/pip/_vendor/urllib3/request.py,6691,SUCCESS,
